date;open;high;low;close;volume
29.09.2009;9,50;10,00;9,45;9,50;9381,00
30.09.2009;9,49;9,95;9,40;9,40;6285,00
01.10.2009;9,50;9,65;9,50;9,65;3000,00
02.10.2009;9,50;10,35;9,47;10,00;1502,00
05.10.2009;10,99;11,45;10,30;10,30;5851,00
06.10.2009;10,99;10,99;10,00;10,00;7744,00
07.10.2009;10,40;10,50;10,00;10,00;8122,00
08.10.2009;10,45;10,47;10,45;10,47;2043,00
09.10.2009;10,47;10,47;9,95;10,00;22150,00
12.10.2009;10,14;10,14;9,96;10,00;1016,00
13.10.2009;9,91;9,92;9,90;9,92;225,00
14.10.2009;9,90;9,90;9,90;9,90;150,00
15.10.2009;9,99;10,00;9,90;9,90;2430,00
16.10.2009;9,90;9,90;9,90;9,90;0,00
19.10.2009;9,95;9,95;9,95;9,95;26,00
20.10.2009;10,00;10,00;9,90;9,90;850,00
21.10.2009;9,90;9,90;9,70;9,70;6700,00
22.10.2009;9,70;9,70;9,70;9,70;2,00
23.10.2009;9,53;9,53;9,50;9,50;2839,00
26.10.2009;9,42;9,50;9,42;9,50;350,00
27.10.2009;9,50;9,50;9,50;9,50;500,00
28.10.2009;9,15;9,15;9,15;9,15;373,00
29.10.2009;9,13;9,15;9,13;9,15;212,00
30.10.2009;9,15;9,16;9,15;9,16;890,00
02.11.2009;9,40;9,40;9,40;9,40;135,00
03.11.2009;9,49;9,49;9,15;9,15;595,00
04.11.2009;9,48;9,48;9,48;9,48;20,00
05.11.2009;9,44;9,44;9,44;9,44;3,00
06.11.2009;9,43;9,45;9,43;9,45;204,00
09.11.2009;9,85;9,85;9,70;9,70;110,00
10.11.2009;9,55;9,60;9,50;9,50;92541,00
11.11.2009;9,55;9,60;9,50;9,51;21690,00
12.11.2009;9,55;9,55;9,55;9,55;200,00
13.11.2009;9,55;9,55;9,55;9,55;100,00
16.11.2009;9,55;9,55;9,31;9,31;130,00
17.11.2009;9,31;9,31;9,31;9,31;100,00
18.11.2009;9,50;9,50;9,35;9,35;1545,00
19.11.2009;9,50;9,50;9,50;9,50;1400,00
20.11.2009;9,50;9,50;9,31;9,50;377,00
23.11.2009;10,00;10,00;9,30;9,30;25,00
24.11.2009;9,99;9,99;9,99;9,99;200,00
25.11.2009;9,65;9,65;9,65;9,65;5,00
26.11.2009;9,50;9,50;9,50;9,50;30,00
27.11.2009;9,50;9,50;9,50;9,50;0,00
30.11.2009;9,90;9,90;9,90;9,90;5,00
01.12.2009;9,90;9,90;9,90;9,90;0,00
02.12.2009;9,20;9,50;9,20;9,50;330,00
03.12.2009;9,70;9,70;9,70;9,70;200,00
04.12.2009;9,80;9,80;9,70;9,70;223,00
07.12.2009;9,70;9,70;9,70;9,70;0,00
08.12.2009;9,70;9,70;9,70;9,70;0,00
09.12.2009;9,70;9,70;9,70;9,70;0,00
10.12.2009;9,70;9,70;9,70;9,70;0,00
11.12.2009;9,40;9,40;9,40;9,40;100,00
14.12.2009;9,31;9,31;9,31;9,31;500,00
15.12.2009;9,30;9,30;9,20;9,20;176,00
16.12.2009;9,00;9,00;9,00;9,00;0,00
17.12.2009;9,00;9,00;9,00;9,00;218,00
18.12.2009;9,02;9,02;9,00;9,00;487,00
21.12.2009;9,15;9,15;9,15;9,15;100,00
22.12.2009;9,00;9,00;9,00;9,00;200000,00
23.12.2009;9,00;9,00;9,00;9,00;0,00
28.12.2009;9,00;9,00;9,00;9,00;0,00
29.12.2009;9,01;9,30;9,01;9,30;459,00
30.12.2009;9,05;9,35;9,05;9,06;2091,00
04.01.2010;9,35;9,35;9,30;9,30;27,00
05.01.2010;9,00;9,01;9,00;9,01;2230,00
07.01.2010;9,00;9,00;9,00;9,00;250,00
08.01.2010;9,00;9,00;9,00;9,00;0,00
11.01.2010;9,00;9,00;8,95;8,95;380,00
12.01.2010;8,95;9,10;8,86;8,86;345,00
13.01.2010;8,86;9,00;8,86;9,00;220,00
14.01.2010;9,00;9,00;9,00;9,00;0,00
15.01.2010;9,00;9,00;9,00;9,00;0,00
18.01.2010;9,00;9,00;9,00;9,00;150,00
19.01.2010;9,00;9,00;9,00;9,00;0,00
20.01.2010;9,20;9,20;9,20;9,20;463,00
21.01.2010;8,86;9,25;8,86;9,25;7,00
22.01.2010;9,25;9,25;9,25;9,25;0,00
25.01.2010;9,20;9,20;9,20;9,20;50,00
26.01.2010;9,10;9,15;9,10;9,10;22000,00
27.01.2010;9,10;9,10;9,10;9,10;100,00
28.01.2010;9,10;9,10;9,10;9,10;0,00
29.01.2010;8,90;8,90;8,90;8,90;515,00
01.02.2010;8,90;8,90;8,90;8,90;0,00
02.02.2010;9,15;9,15;9,15;9,15;2,00
03.02.2010;9,15;9,15;9,15;9,15;0,00
04.02.2010;9,15;9,15;9,15;9,15;500,00
05.02.2010;8,90;8,90;8,50;8,50;150,00
08.02.2010;8,50;8,50;8,50;8,50;0,00
09.02.2010;8,50;8,50;8,50;8,50;0,00
10.02.2010;8,70;8,70;8,31;8,31;515,00
11.02.2010;8,31;8,31;8,31;8,31;0,00
12.02.2010;8,52;8,52;8,52;8,52;120,00
15.02.2010;8,55;9,20;8,55;9,18;1753,00
