date;open;high;low;close;volume
22.11.1996;16,73;16,87;16,46;16,46;6500,00
25.11.1996;16,46;16,73;16,66;16,73;3575,00
26.11.1996;16,73;17,85;16,73;17,15;2438,00
27.11.1996;17,15;17,29;17,15;17,15;2438,00
28.11.1996;17,15;17,43;16,46;17,43;10823,00
29.11.1996;17,43;17,43;17,43;17,43;650,00
02.12.1996;17,43;17,43;17,43;17,43;0,00
03.12.1996;17,57;17,57;17,57;17,57;0,00
04.12.1996;17,57;17,43;17,43;17,43;13325,00
05.12.1996;17,43;17,43;17,29;17,43;488,00
09.12.1996;17,43;17,15;16,73;17,15;2113,00
10.12.1996;17,15;17,15;16,73;17,15;2275,00
11.12.1996;17,15;18,12;17,15;17,85;7800,00
12.12.1996;17,85;18,26;17,71;18,26;6338,00
13.12.1996;18,26;18,26;18,26;18,26;0,00
16.12.1996;18,26;18,26;18,26;18,26;0,00
17.12.1996;18,26;18,26;18,26;18,26;0,00
18.12.1996;18,26;18,26;18,12;18,12;975,00
19.12.1996;18,12;19,52;18,83;19,52;11863,00
20.12.1996;19,52;19,52;19,24;19,52;4875,00
23.12.1996;19,52;19,52;19,52;19,52;3250,00
27.12.1996;19,52;19,52;19,52;19,52;715,00
30.12.1996;19,52;19,52;19,52;19,52;1138,00
02.01.1997;19,52;19,52;19,52;19,52;0,00
03.01.1997;19,10;19,10;19,10;19,10;0,00
07.01.1997;19,10;19,52;19,52;19,52;163,00
08.01.1997;19,52;20,22;19,52;19,52;12513,00
09.01.1997;19,52;10,45;10,11;10,25;34775,00
10.01.1997;10,25;11,16;10,25;11,16;2763,00
13.01.1997;11,16;11,86;11,57;11,72;8450,00
14.01.1997;11,72;11,99;11,72;11,86;8125,00
15.01.1997;11,86;11,99;11,29;11,29;6175,00
16.01.1997;11,29;11,29;10,88;10,88;2503,00
17.01.1997;10,88;11,02;11,02;11,02;488,00
20.01.1997;11,02;10,45;10,45;10,45;488,00
21.01.1997;10,45;10,45;10,45;10,45;0,00
22.01.1997;10,74;10,74;10,74;10,74;0,00
23.01.1997;10,74;10,88;10,60;10,74;3413,00
24.01.1997;10,74;10,88;10,45;10,88;1966,00
27.01.1997;10,88;10,88;10,88;10,88;349,00
28.01.1997;10,88;10,45;10,45;10,45;650,00
29.01.1997;10,45;10,45;10,45;10,45;5623,00
30.01.1997;10,45;10,53;9,90;9,90;1625,00
31.01.1997;9,90;9,90;9,90;9,90;0,00
03.02.1997;10,33;10,33;10,33;10,33;0,00
04.02.1997;10,33;10,60;10,45;10,60;2925,00
05.02.1997;10,60;11,43;11,02;11,16;46800,00
06.02.1997;11,16;11,43;11,08;11,37;25098,00
07.02.1997;11,37;11,43;11,29;11,43;11700,00
10.02.1997;11,43;11,29;11,29;11,29;325,00
11.02.1997;11,29;11,43;11,43;11,43;1154,00
12.02.1997;11,43;11,57;11,43;11,57;813,00
13.02.1997;11,57;11,51;11,37;11,37;2438,00
14.02.1997;11,37;11,64;11,43;11,51;12675,00
17.02.1997;11,51;11,72;11,72;11,72;691,00
18.02.1997;11,72;11,72;11,72;11,72;0,00
19.02.1997;11,51;11,51;11,51;11,51;0,00
20.02.1997;11,51;11,72;11,72;11,72;2438,00
21.02.1997;11,72;11,72;11,64;11,72;2933,00
24.02.1997;11,72;11,86;11,72;11,86;3738,00
25.02.1997;11,86;12,13;11,86;12,13;99775,00
26.02.1997;12,13;12,27;12,27;12,27;1625,00
27.02.1997;12,27;12,41;11,99;12,41;2763,00
28.02.1997;12,41;12,41;12,41;12,41;1950,00
03.03.1997;12,41;12,41;12,13;12,13;1300,00
04.03.1997;12,13;12,13;11,99;11,99;1038,00
05.03.1997;11,99;11,99;11,99;11,99;0,00
06.03.1997;11,99;11,99;11,99;11,99;0,00
07.03.1997;11,99;12,13;12,13;12,13;817,00
10.03.1997;12,13;12,27;12,27;12,13;650,00
11.03.1997;12,13;12,27;12,27;12,27;3088,00
12.03.1997;12,27;11,99;11,99;12,27;325,00
13.03.1997;12,27;12,27;12,27;12,27;0,00
14.03.1997;12,27;11,57;11,57;11,57;488,00
17.03.1997;11,57;11,57;11,57;11,57;163,00
18.03.1997;11,57;11,57;11,57;11,57;163,00
19.03.1997;11,57;11,57;11,57;11,57;0,00
20.03.1997;11,57;11,23;11,23;11,23;325,00
21.03.1997;11,23;11,23;11,23;11,23;0,00
24.03.1997;11,23;11,02;11,02;11,02;325,00
25.03.1997;11,02;10,88;10,88;11,02;650,00
26.03.1997;11,02;11,16;11,16;11,16;325,00
01.04.1997;11,16;11,16;11,16;11,16;0,00
02.04.1997;11,16;10,88;10,45;10,45;813,00
03.04.1997;10,45;10,18;10,18;10,45;163,00
04.04.1997;10,45;10,45;10,45;10,45;0,00
07.04.1997;10,45;11,16;10,88;11,16;4111,00
08.04.1997;11,16;11,16;11,16;11,16;1625,00
09.04.1997;11,16;11,16;11,16;11,16;2161,00
10.04.1997;11,16;10,94;10,94;10,94;325,00
11.04.1997;10,94;11,16;10,94;10,94;3575,00
14.04.1997;10,94;10,94;10,94;10,94;0,00
15.04.1997;10,94;10,94;10,94;10,94;0,00
16.04.1997;10,94;11,16;10,88;10,88;975,00
17.04.1997;10,88;11,16;11,16;11,16;553,00
18.04.1997;11,16;11,16;11,16;11,16;0,00
21.04.1997;11,16;11,16;11,16;11,16;0,00
22.04.1997;11,43;11,43;11,43;11,43;2438,00
23.04.1997;11,43;11,43;11,43;11,43;0,00
24.04.1997;11,16;11,16;11,16;11,16;1625,00
25.04.1997;11,16;11,16;11,16;11,16;0,00
