date;open;high;low;close;volume
29.04.2016;6,70;6,78;6,61;6,70;29999812,00
02.05.2016;6,71;6,71;6,70;6,70;406098,00
03.05.2016;6,71;6,74;6,70;6,70;147269,00
04.05.2016;6,71;6,72;6,68;6,71;400917,00
06.05.2016;6,71;6,73;6,70;6,73;169461,00
09.05.2016;6,73;6,78;6,72;6,78;154927,00
10.05.2016;6,80;6,80;6,75;6,76;34531,00
11.05.2016;6,79;6,79;6,75;6,78;40921,00
12.05.2016;6,78;6,81;6,75;6,78;42348,00
13.05.2016;6,79;6,82;6,78;6,82;316315,00
16.05.2016;6,82;6,82;6,79;6,79;29248,00
17.05.2016;6,85;6,85;6,79;6,82;85753,00
18.05.2016;6,82;6,85;6,81;6,83;46704,00
19.05.2016;6,90;6,95;6,70;6,80;693792,00
20.05.2016;6,79;6,85;6,76;6,80;69533,00
23.05.2016;6,80;6,80;6,70;6,75;4985,00
24.05.2016;6,75;6,76;6,70;6,75;9723,00
25.05.2016;6,66;6,76;6,66;6,71;10468,00
26.05.2016;6,71;6,76;6,71;6,71;11533,00
27.05.2016;6,71;6,76;6,71;6,75;87086,00
30.05.2016;6,76;6,76;6,75;6,75;13932,00
31.05.2016;6,75;6,75;6,71;6,71;47204,00
01.06.2016;6,72;6,72;6,65;6,66;58232,00
02.06.2016;6,64;6,71;6,63;6,70;2833,00
03.06.2016;6,66;6,66;6,61;6,61;60029,00
06.06.2016;6,72;6,72;6,56;6,61;6545,00
07.06.2016;6,60;6,73;6,56;6,70;51624,00
08.06.2016;6,78;6,88;6,72;6,78;60669,00
09.06.2016;6,80;6,81;6,77;6,80;28061,00
10.06.2016;6,80;6,87;6,78;6,87;118837,00
13.06.2016;6,88;6,93;6,82;6,87;27110,00
14.06.2016;6,87;6,97;6,87;6,89;29530,00
15.06.2016;6,89;6,92;6,80;6,80;35736,00
16.06.2016;6,77;6,77;6,69;6,69;107944,00
17.06.2016;6,76;6,76;6,57;6,57;11608,00
20.06.2016;6,67;6,68;6,57;6,61;7463,00
21.06.2016;6,61;6,70;6,52;6,54;74749,00
22.06.2016;6,56;6,61;6,56;6,57;10579,00
23.06.2016;6,59;6,70;6,58;6,65;9954,00
27.06.2016;6,50;6,67;6,26;6,26;150770,00
28.06.2016;6,42;6,72;6,42;6,55;6207,00
29.06.2016;6,74;6,74;6,46;6,46;25830,00
30.06.2016;6,46;6,64;6,46;6,55;27020,00
01.07.2016;6,53;6,71;6,53;6,61;8764,00
04.07.2016;6,75;6,75;6,52;6,61;12350,00
05.07.2016;6,70;6,73;6,61;6,68;4953,00
06.07.2016;6,63;6,70;6,60;6,67;7052,00
07.07.2016;6,67;6,69;6,65;6,68;4386,00
08.07.2016;6,74;6,74;6,55;6,55;21829,00
11.07.2016;6,74;6,74;6,56;6,63;4444,00
12.07.2016;6,63;6,70;6,61;6,61;1363,00
13.07.2016;6,61;6,67;6,60;6,67;6579,00
14.07.2016;6,66;6,67;6,60;6,67;4243,00
15.07.2016;6,67;6,67;6,53;6,53;2319,00
18.07.2016;6,55;6,60;6,55;6,59;4666,00
19.07.2016;6,60;6,60;6,53;6,53;2120,00
20.07.2016;6,52;6,53;6,43;6,43;15229,00
21.07.2016;6,47;6,51;6,42;6,46;14336,00
22.07.2016;6,48;6,63;6,47;6,50;5972,00
25.07.2016;6,60;6,63;6,50;6,50;5919,00
26.07.2016;6,50;6,52;6,50;6,50;3265,00
27.07.2016;6,63;6,65;6,50;6,50;45328,00
28.07.2016;6,69;6,69;6,46;6,49;9649,00
29.07.2016;6,50;6,58;6,50;6,58;20444,00
01.08.2016;6,58;6,58;6,50;6,50;3273,00
02.08.2016;6,51;6,64;6,51;6,56;10262,00
03.08.2016;6,59;6,70;6,59;6,63;7131,00
04.08.2016;6,64;6,67;6,58;6,65;2466,00
05.08.2016;6,66;6,66;6,58;6,58;13196,00
08.08.2016;6,59;6,72;6,59;6,72;8871,00
09.08.2016;6,74;6,80;6,74;6,77;65124,00
10.08.2016;6,89;7,17;6,87;7,13;56608,00
11.08.2016;7,15;7,46;7,14;7,25;119848,00
12.08.2016;7,26;7,30;7,01;7,01;11213,00
15.08.2016;7,15;7,33;7,10;7,30;27344,00
16.08.2016;7,31;7,33;7,28;7,30;99562,00
17.08.2016;7,32;7,32;7,25;7,32;4818,00
18.08.2016;7,35;7,40;7,32;7,36;11501,00
19.08.2016;7,36;7,60;7,36;7,60;19400,00
22.08.2016;7,62;7,85;7,62;7,76;62736,00
23.08.2016;7,79;8,17;7,79;8,00;52882,00
24.08.2016;8,03;8,05;7,82;7,86;38301,00
25.08.2016;7,87;7,89;7,73;7,80;27183,00
26.08.2016;7,81;8,00;7,80;7,95;77090,00
29.08.2016;8,00;8,01;7,96;7,99;24540,00
30.08.2016;8,20;8,25;8,16;8,17;76207,00
31.08.2016;8,19;8,20;8,12;8,20;46069,00
01.09.2016;8,21;8,21;8,01;8,02;18832,00
02.09.2016;8,03;8,04;7,81;7,94;13391,00
05.09.2016;7,97;8,00;7,65;7,65;42636,00
06.09.2016;7,69;8,02;7,69;7,76;22468,00
07.09.2016;7,80;7,94;7,77;7,89;39965,00
08.09.2016;8,01;8,03;7,91;7,97;14077,00
09.09.2016;8,04;8,30;8,04;8,20;549299,00
12.09.2016;8,25;8,25;8,06;8,08;69296,00
13.09.2016;8,14;8,16;8,07;8,11;33591,00
14.09.2016;8,12;8,23;8,12;8,20;37907,00
15.09.2016;8,20;8,41;8,17;8,20;119343,00
16.09.2016;8,25;8,42;8,25;8,31;29872,00
19.09.2016;8,46;8,90;8,46;8,60;101283,00
20.09.2016;8,61;8,75;8,59;8,71;120063,00
21.09.2016;8,73;8,80;8,64;8,66;90918,00
22.09.2016;8,75;8,90;8,75;8,84;43519,00
23.09.2016;8,90;9,04;8,88;8,95;64097,00
26.09.2016;9,01;9,40;9,01;9,10;64817,00
27.09.2016;9,15;9,24;9,01;9,08;102896,00
28.09.2016;9,19;9,20;9,10;9,14;41541,00
29.09.2016;9,16;9,57;9,16;9,48;43680,00
30.09.2016;9,64;9,88;9,31;9,64;87004,00
03.10.2016;9,70;9,79;9,68;9,69;58445,00
04.10.2016;9,73;9,74;9,49;9,55;59443,00
05.10.2016;9,55;9,55;9,25;9,27;96514,00
06.10.2016;9,38;9,38;9,13;9,13;80538,00
07.10.2016;9,30;9,30;9,00;9,14;41580,00
10.10.2016;9,20;9,27;9,10;9,10;42111,00
11.10.2016;9,11;9,14;8,96;9,07;33152,00
12.10.2016;9,10;9,10;8,93;8,93;72585,00
13.10.2016;9,10;9,10;8,95;9,00;34620,00
14.10.2016;9,08;9,08;8,93;9,00;51955,00
17.10.2016;9,02;9,02;8,90;8,90;21582,00
18.10.2016;9,00;9,02;8,91;8,94;38851,00
19.10.2016;9,00;9,02;8,90;8,99;55631,00
20.10.2016;9,05;9,14;8,96;8,99;27211,00
21.10.2016;9,14;9,14;9,00;9,06;23661,00
24.10.2016;9,14;9,14;8,81;8,85;42883,00
25.10.2016;8,90;9,25;8,90;9,00;39128,00
26.10.2016;8,99;9,14;8,61;8,91;394548,00
27.10.2016;8,91;9,35;8,90;9,20;29466,00
28.10.2016;9,50;9,50;8,96;8,99;18767,00
31.10.2016;9,00;9,00;8,87;8,87;25992,00
01.11.2016;8,87;8,90;8,68;8,68;27830,00
02.11.2016;8,68;8,68;8,35;8,35;63542,00
03.11.2016;8,75;8,75;8,35;8,46;41163,00
04.11.2016;8,60;8,60;8,14;8,24;29803,00
07.11.2016;8,30;8,54;8,30;8,42;27492,00
08.11.2016;8,50;8,59;8,45;8,47;23257,00
09.11.2016;8,35;8,85;8,10;8,70;51649,00
10.11.2016;8,70;8,80;8,70;8,77;41864,00
11.11.2016;8,47;8,50;8,29;8,34;9412018,00
14.11.2016;8,30;8,40;8,00;8,38;114798,00
15.11.2016;8,37;8,37;8,10;8,29;101222,00
16.11.2016;8,30;8,35;8,19;8,21;46921,00
17.11.2016;8,22;8,30;8,22;8,26;68254,00
18.11.2016;8,28;8,30;8,15;8,23;53324,00
21.11.2016;8,26;8,30;8,20;8,25;54100,00
22.11.2016;8,27;8,28;8,11;8,15;77185,00
