date;open;high;low;close;volume
22.11.1996;5,00;5,00;5,00;5,00;0,00
25.11.1996;5,00;5,00;5,00;5,00;0,00
26.11.1996;5,00;5,00;5,00;5,00;0,00
27.11.1996;5,00;5,00;5,00;5,00;0,00
28.11.1996;5,00;5,00;5,00;5,00;0,00
29.11.1996;5,00;5,00;5,00;5,00;0,00
02.12.1996;5,50;5,50;5,50;5,50;0,00
03.12.1996;5,50;5,50;5,50;5,50;0,00
04.12.1996;5,50;5,50;5,50;5,50;0,00
05.12.1996;5,50;5,50;5,50;5,50;0,00
09.12.1996;5,50;5,50;5,50;5,50;0,00
10.12.1996;5,50;5,50;5,50;5,50;0,00
11.12.1996;5,50;5,50;5,50;5,50;0,00
12.12.1996;5,50;5,50;5,50;5,50;0,00
13.12.1996;5,50;5,50;5,50;5,50;0,00
16.12.1996;5,50;5,50;5,50;5,50;0,00
17.12.1996;4,70;4,70;4,70;4,70;0,00
18.12.1996;4,70;4,70;4,70;4,70;0,00
19.12.1996;4,70;4,70;4,70;4,70;0,00
20.12.1996;4,70;4,70;4,70;4,70;0,00
23.12.1996;4,70;4,70;4,70;4,70;0,00
27.12.1996;4,70;4,70;4,70;4,70;0,00
30.12.1996;4,70;4,70;4,70;4,70;0,00
02.01.1997;5,40;5,40;5,40;5,40;0,00
03.01.1997;5,40;5,80;5,20;5,80;1900,00
07.01.1997;5,80;6,10;5,90;5,90;2700,00
08.01.1997;5,90;6,70;6,20;6,70;2700,00
09.01.1997;6,70;6,70;6,70;6,70;0,00
10.01.1997;7,10;7,10;7,10;7,10;0,00
13.01.1997;7,10;7,40;7,20;7,40;700,00
14.01.1997;7,40;8,90;8,30;8,90;13200,00
15.01.1997;8,90;9,80;8,90;8,90;6700,00
16.01.1997;8,90;8,90;8,40;8,40;1200,00
17.01.1997;8,40;8,60;8,40;8,40;1100,00
20.01.1997;8,40;8,40;8,40;8,40;3700,00
21.01.1997;8,40;8,40;8,30;8,30;1300,00
22.01.1997;8,30;8,30;8,30;8,30;0,00
23.01.1997;8,10;8,10;8,10;8,10;0,00
24.01.1997;8,10;7,90;7,90;7,90;650,00
27.01.1997;7,90;7,90;7,90;7,90;0,00
28.01.1997;7,90;7,90;7,90;7,90;0,00
29.01.1997;7,90;7,90;7,90;7,90;0,00
30.01.1997;7,90;7,90;7,90;7,90;0,00
31.01.1997;7,90;8,40;7,90;8,40;1000,00
03.02.1997;8,40;8,60;8,60;8,60;1000,00
04.02.1997;8,60;8,60;8,60;8,60;500,00
05.02.1997;8,60;8,60;8,60;8,60;200,00
06.02.1997;8,60;8,60;8,60;8,60;0,00
07.02.1997;8,40;8,40;8,40;8,40;0,00
10.02.1997;8,40;8,40;8,40;8,40;0,00
11.02.1997;8,20;8,20;8,20;8,20;0,00
12.02.1997;8,20;8,20;8,20;8,20;300,00
13.02.1997;8,20;7,60;7,10;7,10;600,00
14.02.1997;7,10;7,10;7,10;7,10;0,00
17.02.1997;7,10;7,10;7,10;7,10;0,00
18.02.1997;7,10;7,10;7,10;7,10;0,00
19.02.1997;8,60;8,60;8,60;8,60;0,00
20.02.1997;8,60;8,60;8,60;8,60;0,00
21.02.1997;8,20;8,20;8,20;8,20;0,00
24.02.1997;8,20;8,20;8,20;8,20;0,00
25.02.1997;8,60;8,60;8,60;8,60;0,00
26.02.1997;8,60;8,60;8,60;8,60;0,00
27.02.1997;8,60;8,60;8,60;8,60;0,00
28.02.1997;8,60;8,60;8,60;8,60;0,00
03.03.1997;8,60;8,60;8,60;8,60;0,00
04.03.1997;8,60;8,60;8,60;8,60;0,00
05.03.1997;8,60;8,60;8,60;8,60;0,00
06.03.1997;8,60;8,60;8,60;8,60;0,00
07.03.1997;8,60;8,60;8,60;8,60;0,00
10.03.1997;8,60;8,60;8,60;8,60;0,00
11.03.1997;8,60;7,40;7,40;7,40;318,00
12.03.1997;7,40;7,40;7,40;7,40;0,00
13.03.1997;7,40;7,40;7,40;7,40;0,00
14.03.1997;7,40;7,60;7,60;7,60;200,00
17.03.1997;7,60;7,20;7,20;7,20;200,00
18.03.1997;7,20;7,20;7,20;7,20;0,00
19.03.1997;7,20;7,20;7,20;7,20;0,00
20.03.1997;7,20;7,20;7,20;7,20;0,00
21.03.1997;7,20;7,20;7,20;7,20;0,00
24.03.1997;7,20;7,20;7,20;7,20;0,00
25.03.1997;7,20;7,20;7,20;7,20;0,00
26.03.1997;7,20;7,20;7,20;7,20;0,00
01.04.1997;7,20;7,20;7,20;7,20;0,00
02.04.1997;7,20;7,40;7,10;7,10;600,00
03.04.1997;7,10;7,10;7,10;7,10;100,00
04.04.1997;7,10;7,10;7,10;7,10;0,00
07.04.1997;7,10;7,10;7,10;7,10;0,00
08.04.1997;7,10;7,40;7,40;7,40;200,00
09.04.1997;7,40;7,60;7,60;7,60;100,00
10.04.1997;7,60;7,90;7,90;7,90;100,00
11.04.1997;7,90;7,90;7,90;7,90;0,00
14.04.1997;7,90;7,60;7,60;7,60;200,00
15.04.1997;7,60;7,60;7,60;7,60;0,00
16.04.1997;7,60;7,60;7,60;7,60;0,00
17.04.1997;7,60;7,40;7,40;7,40;100,00
18.04.1997;7,40;7,40;7,40;7,40;0,00
21.04.1997;7,40;7,40;7,40;7,40;0,00
22.04.1997;7,40;7,40;7,40;7,40;0,00
23.04.1997;7,40;7,40;7,40;7,40;0,00
24.04.1997;7,40;7,40;7,40;7,40;0,00
25.04.1997;7,40;7,40;7,40;7,40;0,00
28.04.1997;7,40;7,40;7,40;7,40;0,00
29.04.1997;7,40;7,40;7,40;7,40;0,00
30.04.1997;7,40;7,40;7,40;7,40;0,00
02.05.1997;7,40;7,40;7,40;7,40;0,00
05.05.1997;7,40;7,40;7,40;7,40;0,00
06.05.1997;7,20;7,20;7,20;7,40;10,00
07.05.1997;7,40;7,40;7,40;7,40;0,00
09.05.1997;7,40;7,40;7,40;7,40;0,00
12.05.1997;7,40;7,40;7,40;7,40;0,00
13.05.1997;7,40;7,40;7,40;7,40;0,00
14.05.1997;7,40;7,40;7,40;7,40;0,00
15.05.1997;7,40;7,40;7,40;7,40;0,00
16.05.1997;7,40;7,40;7,40;7,40;0,00
19.05.1997;7,40;7,40;7,40;7,40;0,00
20.05.1997;7,40;7,40;7,40;7,40;0,00
21.05.1997;7,40;7,40;7,40;7,40;0,00
22.05.1997;7,40;7,40;7,40;7,40;0,00
23.05.1997;7,40;7,40;7,40;7,40;0,00
26.05.1997;7,40;7,40;7,40;7,40;0,00
27.05.1997;7,40;7,40;7,40;7,40;0,00
28.05.1997;7,40;7,40;7,40;7,40;0,00
29.05.1997;7,40;7,40;7,40;7,40;0,00
30.05.1997;7,40;7,40;7,40;7,40;0,00
02.06.1997;7,40;7,40;7,40;7,40;0,00
03.06.1997;7,40;7,40;7,40;7,40;0,00
04.06.1997;7,40;7,40;7,40;7,40;0,00
05.06.1997;7,40;7,40;7,40;7,40;0,00
06.06.1997;7,40;7,40;7,40;7,40;0,00
09.06.1997;7,40;7,40;7,40;7,40;0,00
10.06.1997;7,40;7,40;7,40;7,40;0,00
11.06.1997;7,40;7,40;7,40;7,40;0,00
12.06.1997;7,40;7,40;7,40;7,40;0,00
13.06.1997;7,40;7,40;7,40;7,40;0,00
16.06.1997;7,40;7,40;7,40;7,40;0,00
17.06.1997;7,40;7,40;7,40;7,40;0,00
18.06.1997;7,40;7,40;7,40;7,40;0,00
19.06.1997;6,70;6,70;6,60;6,70;600,00
23.06.1997;6,70;6,70;6,70;6,70;0,00
24.06.1997;6,70;6,70;6,70;6,70;0,00
25.06.1997;6,70;6,70;6,70;6,70;0,00
26.06.1997;6,70;6,70;6,70;6,70;500,00
27.06.1997;6,70;6,70;6,70;6,70;0,00
30.06.1997;6,70;6,70;6,70;6,70;100,00
01.07.1997;6,70;6,70;6,70;6,70;320,00
02.07.1997;6,70;6,70;6,70;6,70;100,00
03.07.1997;7,40;7,40;7,40;7,40;200,00
04.07.1997;7,40;7,40;7,40;7,40;0,00
07.07.1997;7,40;7,40;7,40;7,40;0,00
08.07.1997;7,40;7,40;7,40;7,40;0,00
09.07.1997;7,40;7,40;7,40;7,40;0,00
10.07.1997;7,40;7,40;7,40;7,40;0,00
11.07.1997;7,40;7,40;7,40;7,40;0,00
14.07.1997;6,90;6,90;6,90;6,90;100,00
15.07.1997;7,10;7,10;7,10;7,10;100,00
16.07.1997;7,10;7,10;7,10;7,10;0,00
17.07.1997;6,70;6,70;6,70;6,70;600,00
18.07.1997;6,70;6,70;6,70;6,70;0,00
21.07.1997;6,70;6,70;6,70;6,70;0,00
22.07.1997;6,70;6,70;6,70;6,70;0,00
23.07.1997;6,70;6,70;6,70;6,70;1350,00
24.07.1997;7,10;7,10;7,10;7,10;200,00
25.07.1997;7,10;7,10;7,10;7,10;0,00
28.07.1997;7,10;7,10;7,10;7,10;0,00
29.07.1997;6,70;6,70;6,70;6,70;600,00
30.07.1997;6,70;6,70;6,70;6,70;0,00
31.07.1997;6,70;6,70;6,70;6,70;300,00
01.08.1997;6,70;6,70;6,70;6,70;0,00
04.08.1997;7,00;7,10;7,00;7,00;610,00
05.08.1997;7,00;7,00;7,00;7,00;0,00
06.08.1997;7,00;7,00;7,00;7,00;0,00
07.08.1997;7,00;7,00;7,00;7,00;0,00
08.08.1997;7,00;7,00;7,00;7,00;0,00
11.08.1997;7,00;7,00;7,00;7,00;0,00
12.08.1997;7,00;7,00;7,00;7,00;0,00
13.08.1997;6,70;6,80;6,70;6,70;700,00
14.08.1997;6,70;6,70;6,70;6,70;0,00
15.08.1997;6,70;6,70;6,70;6,70;0,00
18.08.1997;6,70;6,70;6,70;6,70;0,00
19.08.1997;6,70;6,70;6,70;6,70;0,00
20.08.1997;6,70;6,70;6,70;6,70;0,00
21.08.1997;6,70;6,70;6,70;6,70;0,00
22.08.1997;6,70;6,70;6,70;6,70;0,00
25.08.1997;6,70;6,70;6,70;6,70;0,00
26.08.1997;6,90;6,90;6,90;6,90;110,00
27.08.1997;6,70;6,70;6,70;6,90;25,00
28.08.1997;6,90;6,90;6,90;6,90;0,00
29.08.1997;6,90;6,90;6,90;6,90;0,00
01.09.1997;6,90;6,90;6,90;6,90;0,00
02.09.1997;6,90;6,90;6,90;6,90;0,00
03.09.1997;6,90;6,90;6,90;6,90;0,00
04.09.1997;6,40;6,40;6,40;6,40;100,00
05.09.1997;6,40;6,40;6,40;6,40;0,00
08.09.1997;6,40;6,40;6,40;6,40;0,00
09.09.1997;6,40;6,40;6,40;6,40;0,00
10.09.1997;6,40;6,40;6,40;6,40;0,00
11.09.1997;6,40;6,40;6,40;6,40;0,00
12.09.1997;6,40;6,40;6,40;6,40;0,00
15.09.1997;6,40;6,40;6,40;6,40;0,00
16.09.1997;6,40;6,40;6,40;6,40;0,00
17.09.1997;6,40;6,40;6,40;6,40;0,00
18.09.1997;5,90;5,90;5,90;6,40;200,00
19.09.1997;6,40;6,40;6,40;6,40;0,00
