date;open;high;low;close;volume
21.06.1999;5,20;5,65;5,20;5,40;51090,00
22.06.1999;5,50;5,55;5,00;5,00;34570,00
23.06.1999;5,01;5,30;5,00;5,01;22680,00
24.06.1999;5,00;5,00;4,95;5,00;7975,00
28.06.1999;4,90;4,95;4,70;4,85;10100,00
29.06.1999;4,80;4,80;4,70;4,75;13650,00
30.06.1999;4,72;4,90;4,70;4,85;23330,00
01.07.1999;4,85;5,00;4,85;4,89;14370,00
02.07.1999;4,90;4,96;4,90;4,95;8020,00
05.07.1999;4,99;5,00;4,80;4,85;7930,00
06.07.1999;4,90;4,90;4,70;4,80;10360,00
07.07.1999;4,80;4,80;4,75;4,80;6620,00
08.07.1999;4,80;4,85;4,75;4,80;4700,00
09.07.1999;4,80;4,80;4,75;4,75;8600,00
12.07.1999;4,80;4,81;4,75;4,80;5035,00
13.07.1999;4,81;4,83;4,75;4,75;7205,00
14.07.1999;4,75;4,81;4,75;4,80;1510,00
15.07.1999;4,81;4,84;4,76;4,76;3150,00
16.07.1999;4,81;4,85;4,81;4,85;6210,00
19.07.1999;4,85;4,90;4,83;4,88;6664,00
20.07.1999;4,85;4,86;4,85;4,86;1300,00
21.07.1999;4,86;4,88;4,83;4,85;4800,00
22.07.1999;4,83;4,85;4,80;4,80;3900,00
23.07.1999;4,80;4,85;4,75;4,75;8630,00
26.07.1999;4,80;4,80;4,70;4,70;33920,00
27.07.1999;4,75;4,78;4,70;4,75;3200,00
28.07.1999;4,75;4,77;4,75;4,75;10060,00
29.07.1999;4,75;4,80;4,75;4,76;5460,00
30.07.1999;4,76;4,78;4,75;4,76;1730,00
02.08.1999;4,75;4,75;4,75;4,75;20850,00
03.08.1999;4,75;4,76;4,75;4,76;4650,00
04.08.1999;4,75;4,76;4,75;4,75;4480,00
05.08.1999;4,75;4,76;4,75;4,75;9200,00
06.08.1999;4,75;4,75;4,75;4,75;5400,00
09.08.1999;4,71;4,76;4,50;4,50;13300,00
10.08.1999;4,50;4,50;4,40;4,50;5640,00
11.08.1999;4,40;4,50;4,20;4,20;10580,00
12.08.1999;4,40;4,40;4,30;4,30;5023,00
13.08.1999;4,50;4,50;4,40;4,50;7223,00
16.08.1999;4,58;4,80;4,50;4,70;18900,00
17.08.1999;4,70;4,70;4,60;4,61;7360,00
18.08.1999;4,60;4,64;4,60;4,60;9555,00
19.08.1999;4,60;4,61;4,30;4,61;10365,00
20.08.1999;4,55;4,55;4,50;4,50;1050,00
23.08.1999;4,45;4,50;4,45;4,50;2962,00
24.08.1999;4,55;4,55;4,50;4,55;4600,00
25.08.1999;4,50;4,60;4,50;4,60;4200,00
26.08.1999;4,54;4,55;4,54;4,55;2242,00
27.08.1999;4,40;4,58;4,30;4,58;7500,00
30.08.1999;4,50;4,50;4,35;4,50;8240,00
31.08.1999;4,52;4,55;4,50;4,55;7000,00
01.09.1999;4,50;4,50;4,45;4,45;2700,00
02.09.1999;4,45;4,45;4,45;4,45;100,00
03.09.1999;4,45;4,50;4,45;4,45;22300,00
06.09.1999;4,50;4,50;4,40;4,40;2200,00
07.09.1999;4,40;4,40;4,40;4,40;720,00
08.09.1999;4,50;4,50;4,40;4,40;2800,00
09.09.1999;4,40;4,40;4,30;4,30;1010,00
10.09.1999;4,38;4,38;4,35;4,35;1600,00
13.09.1999;4,35;4,40;4,35;4,40;3250,00
14.09.1999;4,40;4,45;4,40;4,40;21000,00
15.09.1999;4,35;4,35;4,35;4,35;1700,00
16.09.1999;4,39;4,39;4,35;4,39;1300,00
17.09.1999;4,35;4,35;4,35;4,35;3000,00
20.09.1999;4,40;4,40;4,35;4,40;4400,00
21.09.1999;4,35;4,39;4,35;4,39;4200,00
22.09.1999;4,35;4,35;4,35;4,35;2060,00
23.09.1999;4,35;4,35;4,35;4,35;4210,00
24.09.1999;4,35;4,35;4,31;4,31;1000,00
27.09.1999;4,30;4,30;4,30;4,30;5600,00
28.09.1999;4,31;4,40;4,30;4,40;15500,00
29.09.1999;4,40;4,45;4,39;4,45;4690,00
30.09.1999;4,40;4,49;4,40;4,40;5700,00
01.10.1999;4,45;4,45;4,31;4,31;31400,00
04.10.1999;4,38;4,38;4,32;4,35;4500,00
05.10.1999;4,35;4,40;4,32;4,39;4800,00
06.10.1999;4,35;4,40;4,32;4,40;5680,00
07.10.1999;4,35;4,36;4,31;4,35;2800,00
08.10.1999;4,31;4,40;4,31;4,31;4480,00
11.10.1999;4,31;4,40;4,31;4,40;4800,00
12.10.1999;4,40;4,40;4,32;4,35;2745,00
13.10.1999;4,31;4,32;4,31;4,32;1900,00
14.10.1999;4,31;4,31;4,30;4,30;14400,00
15.10.1999;4,30;4,30;4,25;4,25;4470,00
18.10.1999;4,20;4,20;3,90;3,95;7530,00
19.10.1999;3,90;3,90;3,75;3,75;10100,00
20.10.1999;3,80;4,00;3,80;3,90;7940,00
21.10.1999;4,20;4,20;4,01;4,01;1200,00
22.10.1999;4,25;4,30;4,10;4,30;3400,00
25.10.1999;4,20;4,30;4,15;4,15;2200,00
26.10.1999;4,00;4,00;4,00;4,00;515,00
