date;open;high;low;close;volume
08.09.2004;0,50;0,56;0,50;0,56;117000,00
09.09.2004;0,56;0,56;0,56;0,56;10100,00
10.09.2004;0,56;0,56;0,56;0,56;0,00
13.09.2004;0,56;0,56;0,56;0,56;5000,00
14.09.2004;0,56;0,56;0,56;0,56;0,00
15.09.2004;0,56;0,56;0,56;0,56;5000,00
16.09.2004;0,56;0,56;0,56;0,56;0,00
17.09.2004;0,56;0,56;0,56;0,56;0,00
20.09.2004;0,56;0,56;0,56;0,56;0,00
21.09.2004;0,55;0,55;0,55;0,55;15000,00
22.09.2004;0,55;0,55;0,55;0,55;0,00
23.09.2004;0,55;0,55;0,55;0,55;0,00
24.09.2004;0,55;0,55;0,55;0,55;0,00
27.09.2004;0,55;0,55;0,55;0,55;0,00
28.09.2004;0,55;0,55;0,55;0,55;0,00
29.09.2004;0,55;0,55;0,55;0,55;0,00
30.09.2004;0,55;0,55;0,55;0,55;0,00
01.10.2004;0,55;0,55;0,55;0,55;0,00
04.10.2004;0,55;0,55;0,55;0,55;5000,00
05.10.2004;0,55;0,55;0,55;0,55;5000,00
06.10.2004;0,55;0,55;0,55;0,55;0,00
07.10.2004;0,55;0,55;0,55;0,55;0,00
08.10.2004;0,55;0,55;0,55;0,55;0,00
11.10.2004;0,55;0,55;0,55;0,55;0,00
12.10.2004;0,55;0,55;0,55;0,55;0,00
13.10.2004;0,55;0,55;0,55;0,55;0,00
14.10.2004;0,55;0,55;0,55;0,55;0,00
15.10.2004;0,55;0,55;0,55;0,55;0,00
18.10.2004;0,55;0,55;0,55;0,55;0,00
19.10.2004;0,55;0,55;0,55;0,55;5000,00
20.10.2004;0,55;0,55;0,55;0,55;0,00
21.10.2004;0,55;0,55;0,55;0,55;0,00
22.10.2004;0,55;0,55;0,55;0,55;0,00
25.10.2004;0,55;0,55;0,55;0,55;0,00
26.10.2004;0,55;0,55;0,55;0,55;0,00
27.10.2004;0,55;0,55;0,55;0,55;0,00
28.10.2004;0,55;0,55;0,55;0,55;0,00
29.10.2004;0,55;0,55;0,55;0,55;0,00
01.11.2004;0,55;0,55;0,55;0,55;0,00
02.11.2004;0,55;0,55;0,55;0,55;0,00
03.11.2004;0,55;0,55;0,55;0,55;0,00
04.11.2004;0,55;0,55;0,55;0,55;0,00
05.11.2004;0,55;0,55;0,55;0,55;0,00
08.11.2004;0,55;0,55;0,55;0,55;0,00
09.11.2004;0,55;0,55;0,55;0,55;0,00
10.11.2004;0,55;0,55;0,55;0,55;0,00
11.11.2004;0,55;0,55;0,55;0,55;0,00
12.11.2004;0,55;0,55;0,55;0,55;0,00
15.11.2004;0,55;0,55;0,55;0,55;0,00
16.11.2004;0,55;0,55;0,55;0,55;0,00
17.11.2004;0,55;0,55;0,55;0,55;0,00
18.11.2004;0,55;0,55;0,55;0,55;0,00
19.11.2004;0,55;0,55;0,55;0,55;0,00
22.11.2004;0,55;0,55;0,55;0,55;0,00
23.11.2004;0,55;0,55;0,55;0,55;0,00
24.11.2004;0,55;0,55;0,55;0,55;0,00
25.11.2004;0,55;0,55;0,55;0,55;0,00
26.11.2004;0,55;0,55;0,55;0,55;0,00
29.11.2004;0,55;0,55;0,55;0,55;0,00
30.11.2004;0,55;0,55;0,55;0,55;0,00
01.12.2004;0,55;0,55;0,55;0,55;0,00
02.12.2004;0,55;0,55;0,55;0,55;0,00
03.12.2004;0,55;0,55;0,55;0,55;0,00
07.12.2004;0,55;0,55;0,55;0,55;0,00
08.12.2004;0,55;0,55;0,55;0,55;0,00
09.12.2004;0,55;0,55;0,55;0,55;0,00
10.12.2004;0,55;0,55;0,55;0,55;0,00
13.12.2004;0,55;0,55;0,55;0,55;0,00
14.12.2004;0,55;0,55;0,55;0,55;0,00
15.12.2004;0,63;0,63;0,63;0,63;5000,00
16.12.2004;0,65;0,65;0,65;0,65;5000,00
17.12.2004;0,65;0,65;0,65;0,65;0,00
20.12.2004;0,65;0,65;0,65;0,65;0,00
21.12.2004;0,65;0,65;0,65;0,65;0,00
22.12.2004;0,65;0,65;0,65;0,65;0,00
23.12.2004;0,65;0,65;0,65;0,65;0,00
27.12.2004;0,65;0,65;0,65;0,65;0,00
28.12.2004;0,65;0,65;0,65;0,65;0,00
29.12.2004;0,65;0,65;0,65;0,65;0,00
30.12.2004;0,65;0,65;0,65;0,65;0,00
03.01.2005;0,65;0,65;0,65;0,65;0,00
04.01.2005;0,65;0,65;0,65;0,65;0,00
05.01.2005;0,65;0,65;0,65;0,65;0,00
07.01.2005;0,65;0,65;0,65;0,65;0,00
10.01.2005;0,65;0,65;0,65;0,65;0,00
11.01.2005;0,65;0,65;0,65;0,65;0,00
12.01.2005;0,65;0,65;0,65;0,65;0,00
13.01.2005;0,65;0,65;0,65;0,65;0,00
14.01.2005;0,65;0,65;0,65;0,65;0,00
17.01.2005;0,68;0,68;0,68;0,68;5000,00
18.01.2005;0,68;0,68;0,68;0,68;5000,00
19.01.2005;0,68;0,68;0,68;0,68;5000,00
20.01.2005;0,68;0,68;0,68;0,68;5000,00
21.01.2005;0,68;0,68;0,68;0,68;5000,00
24.01.2005;0,68;0,68;0,68;0,68;5000,00
25.01.2005;0,70;0,70;0,70;0,70;5000,00
26.01.2005;0,70;0,70;0,70;0,70;0,00
27.01.2005;0,70;0,70;0,70;0,70;0,00
28.01.2005;0,70;0,70;0,70;0,70;0,00
31.01.2005;0,70;0,70;0,70;0,70;0,00
01.02.2005;0,70;0,70;0,70;0,70;0,00
02.02.2005;0,70;0,72;0,70;0,72;10000,00
03.02.2005;0,73;0,73;0,73;0,73;5000,00
04.02.2005;0,73;0,73;0,73;0,73;0,00
07.02.2005;0,73;0,73;0,73;0,73;0,00
08.02.2005;0,73;0,73;0,73;0,73;0,00
09.02.2005;0,73;0,73;0,73;0,73;0,00
10.02.2005;0,73;0,73;0,73;0,73;0,00
11.02.2005;0,73;0,73;0,73;0,73;0,00
14.02.2005;0,73;0,73;0,73;0,73;0,00
15.02.2005;0,73;0,73;0,73;0,73;0,00
16.02.2005;0,73;0,73;0,73;0,73;0,00
17.02.2005;0,73;0,73;0,73;0,73;0,00
18.02.2005;0,73;0,73;0,73;0,73;0,00
21.02.2005;0,73;0,73;0,73;0,73;0,00
22.02.2005;0,73;0,73;0,73;0,73;0,00
23.02.2005;0,73;0,73;0,73;0,73;0,00
24.02.2005;0,73;0,73;0,73;0,73;0,00
25.02.2005;0,73;0,73;0,73;0,73;0,00
28.02.2005;0,73;0,73;0,73;0,73;0,00
01.03.2005;0,73;0,73;0,73;0,73;0,00
02.03.2005;0,73;0,73;0,73;0,73;0,00
03.03.2005;0,73;0,73;0,73;0,73;0,00
04.03.2005;0,73;0,73;0,73;0,73;0,00
07.03.2005;0,73;0,73;0,73;0,73;5000,00
08.03.2005;0,73;0,73;0,73;0,73;0,00
09.03.2005;0,74;0,74;0,74;0,74;5000,00
10.03.2005;0,74;0,74;0,74;0,74;0,00
11.03.2005;0,75;0,75;0,75;0,75;5000,00
14.03.2005;0,75;0,75;0,75;0,75;0,00
15.03.2005;0,75;0,75;0,75;0,75;0,00
16.03.2005;0,75;0,75;0,75;0,75;0,00
17.03.2005;0,75;0,75;0,75;0,75;0,00
18.03.2005;0,75;0,75;0,75;0,75;0,00
21.03.2005;0,75;0,75;0,75;0,75;0,00
22.03.2005;0,75;0,75;0,75;0,75;0,00
