date;open;high;low;close;volume
03.07.2006;1,84;1,88;1,80;1,86;51600,00
04.07.2006;1,87;1,92;1,86;1,92;62230,00
05.07.2006;1,92;1,93;1,87;1,87;42798,00
06.07.2006;1,89;1,97;1,89;1,94;70645,00
07.07.2006;2,02;2,03;1,93;1,95;116287,00
10.07.2006;1,97;1,97;1,93;1,93;27840,00
11.07.2006;1,96;1,96;1,89;1,89;20454,00
12.07.2006;1,94;1,94;1,89;1,89;155964,00
13.07.2006;1,91;1,91;1,88;1,90;108600,00
14.07.2006;1,94;1,94;1,89;1,91;13200,00
17.07.2006;1,85;1,91;1,85;1,89;106608,00
18.07.2006;1,91;1,91;1,86;1,89;41683,00
19.07.2006;1,92;1,93;1,90;1,91;25080,00
20.07.2006;1,91;1,92;1,91;1,91;3000,00
21.07.2006;1,91;1,91;1,88;1,88;11280,00
24.07.2006;1,88;1,89;1,88;1,89;23652,00
25.07.2006;1,89;1,89;1,88;1,89;166800,00
26.07.2006;1,91;1,91;1,89;1,89;10560,00
27.07.2006;1,91;1,91;1,89;1,89;643,00
28.07.2006;1,93;1,93;1,89;1,89;105472,00
31.07.2006;1,89;1,89;1,84;1,87;53408,00
01.08.2006;1,85;1,88;1,85;1,88;224040,00
02.08.2006;1,89;1,89;1,88;1,88;52388,00
03.08.2006;1,90;1,90;1,88;1,89;34134,00
04.08.2006;1,90;1,91;1,89;1,89;25572,00
07.08.2006;1,89;1,90;1,83;1,89;33890,00
08.08.2006;1,91;1,91;1,87;1,87;29280,00
09.08.2006;1,84;1,89;1,84;1,87;13920,00
10.08.2006;1,87;1,87;1,83;1,87;28848,00
11.08.2006;1,86;1,89;1,84;1,89;70802,00
14.08.2006;1,86;1,89;1,84;1,84;10984,00
15.08.2006;1,83;1,84;1,80;1,84;195842,00
16.08.2006;1,82;1,83;1,82;1,82;22080,00
17.08.2006;1,82;1,85;1,80;1,80;125880,00
18.08.2006;1,80;1,84;1,80;1,80;26510,00
21.08.2006;1,80;1,83;1,80;1,80;6600,00
22.08.2006;1,79;1,81;1,79;1,81;75930,00
23.08.2006;1,81;1,83;1,80;1,81;23689,00
24.08.2006;1,81;1,83;1,80;1,83;10428,00
25.08.2006;1,83;1,83;1,80;1,82;105240,00
28.08.2006;1,81;1,83;1,80;1,83;12840,00
29.08.2006;1,83;1,84;1,83;1,84;28847,00
30.08.2006;1,84;1,84;1,84;1,84;4380,00
31.08.2006;1,85;1,85;1,84;1,84;3101,00
01.09.2006;1,85;1,85;1,80;1,80;5352,00
04.09.2006;1,80;1,84;1,80;1,81;8952,00
05.09.2006;1,81;1,81;1,81;1,81;21342,00
06.09.2006;1,84;1,84;1,80;1,84;35314,00
07.09.2006;1,81;1,84;1,81;1,81;17760,00
08.09.2006;1,81;1,87;1,80;1,84;63240,00
11.09.2006;1,85;1,89;1,85;1,87;14160,00
12.09.2006;1,90;1,92;1,90;1,90;18078,00
13.09.2006;1,91;1,94;1,91;1,94;6990,00
14.09.2006;1,94;1,94;1,90;1,93;140338,00
15.09.2006;1,91;1,93;1,90;1,90;17623,00
18.09.2006;1,89;1,91;1,89;1,91;8280,00
19.09.2006;1,89;1,92;1,89;1,91;224400,00
20.09.2006;1,90;1,93;1,90;1,91;13560,00
21.09.2006;1,90;1,93;1,90;1,93;386189,00
22.09.2006;1,91;1,95;1,91;1,94;96360,00
25.09.2006;1,96;2,03;1,93;2,03;38388,00
26.09.2006;2,01;2,08;2,00;2,06;83908,00
27.09.2006;2,07;2,16;2,07;2,14;65879,00
28.09.2006;2,17;2,23;2,17;2,23;500440,00
29.09.2006;2,23;2,36;2,23;2,35;281630,00
02.10.2006;2,35;2,40;2,29;2,38;21203,00
03.10.2006;2,36;2,38;2,19;2,25;8287,00
04.10.2006;2,28;2,36;2,25;2,25;158731,00
05.10.2006;2,34;2,36;2,20;2,20;60241,00
06.10.2006;2,22;2,23;2,22;2,22;25500,00
09.10.2006;2,21;2,21;2,19;2,21;40740,00
10.10.2006;2,18;2,22;2,17;2,18;30793,00
11.10.2006;2,17;2,19;2,17;2,18;16918,00
12.10.2006;2,17;2,22;2,13;2,17;18876,00
13.10.2006;2,17;2,21;2,16;2,20;122801,00
16.10.2006;2,21;2,29;2,21;2,29;37678,00
17.10.2006;2,27;2,30;2,27;2,30;33683,00
18.10.2006;2,30;2,48;2,30;2,48;55447,00
19.10.2006;2,44;2,50;2,38;2,50;53143,00
20.10.2006;2,45;2,64;2,42;2,64;99028,00
23.10.2006;2,64;2,74;2,60;2,70;45757,00
24.10.2006;2,74;2,81;2,66;2,71;292860,00
25.10.2006;2,71;2,71;2,55;2,63;30085,00
