date;open;high;low;close;volume
27.09.1999;9,50;10,10;6,40;10,00;1787707,00
28.09.1999;10,00;10,94;10,00;10,44;208796,00
29.09.1999;10,50;10,55;9,40;9,76;128850,00
30.09.1999;9,50;10,20;9,50;10,09;71337,00
01.10.1999;10,00;10,40;10,00;10,00;32373,00
04.10.1999;9,82;10,35;9,82;10,30;52600,00
05.10.1999;10,20;10,45;10,20;10,34;20550,00
06.10.1999;10,30;10,48;10,20;10,45;16335,00
07.10.1999;10,35;10,45;10,25;10,30;40210,00
08.10.1999;10,25;10,50;10,20;10,25;22060,00
11.10.1999;10,20;10,30;10,00;10,00;49100,00
12.10.1999;10,10;10,30;10,00;10,09;16150,00
13.10.1999;9,80;10,00;9,70;9,75;9450,00
14.10.1999;10,00;10,18;9,70;9,71;8050,00
15.10.1999;9,70;10,00;9,51;9,79;3900,00
18.10.1999;9,50;9,70;9,30;9,60;21670,00
19.10.1999;9,50;9,80;9,36;9,50;15800,00
20.10.1999;9,50;9,70;9,40;9,70;3750,00
21.10.1999;9,60;9,80;9,41;9,51;11950,00
22.10.1999;9,70;9,99;9,50;9,80;7450,00
25.10.1999;10,00;10,00;9,56;9,80;6000,00
26.10.1999;9,80;10,10;9,62;10,10;21700,00
27.10.1999;10,10;10,18;9,71;10,10;2200,00
28.10.1999;9,90;10,40;9,90;10,00;16000,00
29.10.1999;10,19;11,00;10,19;10,60;19700,00
01.11.1999;10,31;10,50;10,31;10,50;6750,00
02.11.1999;10,50;10,60;10,20;10,60;2473,00
03.11.1999;10,60;10,60;10,30;10,60;12950,00
04.11.1999;10,62;11,35;10,40;11,35;17350,00
05.11.1999;11,00;11,40;11,00;11,40;3500,00
08.11.1999;12,00;12,40;11,85;12,40;5300,00
09.11.1999;12,50;14,40;12,50;13,80;11575,00
10.11.1999;13,92;13,92;13,80;13,80;3350,00
11.11.1999;14,00;14,00;13,25;13,25;6657,00
12.11.1999;13,40;13,80;13,10;13,15;3200,00
15.11.1999;13,00;13,10;11,50;12,00;7550,00
16.11.1999;12,00;12,80;11,85;11,95;7700,00
17.11.1999;12,00;13,50;11,96;12,00;21150,00
18.11.1999;12,60;12,98;12,12;12,60;21900,00
