date;open;high;low;close;volume
15.03.2000;21,00;25,05;16,00;24,10;8367365,00
16.03.2000;22,70;23,50;19,50;20,00;1177427,00
17.03.2000;21,49;21,70;18,41;19,75;550095,00
20.03.2000;19,75;20,00;18,25;19,30;410702,00
21.03.2000;18,50;18,50;17,77;18,00;300619,00
22.03.2000;18,50;19,01;17,50;18,00;332407,00
23.03.2000;18,00;18,60;16,50;16,50;260595,00
24.03.2000;16,10;17,60;16,10;17,30;223250,00
27.03.2000;17,00;17,20;17,00;17,00;85954,00
28.03.2000;16,65;18,50;16,50;18,25;187926,00
29.03.2000;17,50;18,20;17,10;18,00;151650,00
30.03.2000;17,35;17,70;16,00;16,00;240067,00
31.03.2000;15,03;24,00;15,00;24,00;314003,00
03.04.2000;20,00;20,00;17,51;18,41;246058,00
04.04.2000;16,05;18,00;15,70;16,00;93032,00
05.04.2000;15,90;15,90;12,50;13,00;78966,00
06.04.2000;13,49;18,07;13,26;18,07;214506,00
07.04.2000;16,00;18,60;16,00;18,50;149447,00
10.04.2000;18,40;18,49;14,75;14,90;23609,00
11.04.2000;14,20;14,20;13,15;14,00;124845,00
12.04.2000;14,00;14,60;14,00;14,25;52870,00
13.04.2000;13,50;16,60;13,10;16,50;63110,00
14.04.2000;16,70;17,50;16,50;16,60;128850,00
17.04.2000;16,50;16,50;12,50;16,50;143262,00
18.04.2000;16,00;16,61;15,06;15,31;18800,00
19.04.2000;16,50;16,50;15,00;15,50;34948,00
20.04.2000;14,50;15,41;14,50;15,00;3010,00
25.04.2000;14,55;16,00;14,55;15,16;31410,00
26.04.2000;15,60;15,99;15,20;15,50;11800,00
27.04.2000;14,05;14,29;11,50;12,70;126322,00
28.04.2000;13,20;13,30;12,70;12,90;50670,00
02.05.2000;13,30;14,00;13,30;14,00;60475,00
03.05.2000;14,25;14,25;13,20;13,75;114770,00
04.05.2000;13,20;13,55;11,80;12,10;198583,00
05.05.2000;12,50;12,50;11,75;11,85;15977,00
08.05.2000;11,85;11,85;10,73;10,80;25705,00
09.05.2000;10,80;10,93;10,53;10,53;9665,00
10.05.2000;10,53;10,79;9,00;9,40;14217,00
11.05.2000;9,01;9,19;8,23;8,55;25515,00
12.05.2000;8,75;8,95;8,65;8,80;38075,00
15.05.2000;8,93;8,93;8,05;8,10;26508,00
16.05.2000;8,78;8,78;8,01;8,30;8919,00
17.05.2000;8,50;8,75;8,30;8,35;17790,00
18.05.2000;8,00;8,00;7,02;7,15;26300,00
19.05.2000;7,30;7,30;6,10;6,40;26075,00
22.05.2000;6,50;6,50;5,44;5,44;20977,00
23.05.2000;5,65;5,75;4,80;4,90;47170,00
24.05.2000;4,90;4,90;4,20;4,22;51650,00
25.05.2000;4,25;5,02;4,25;4,90;46070,00
26.05.2000;4,80;5,10;4,78;4,98;48100,00
29.05.2000;5,09;5,20;4,91;4,91;9550,00
30.05.2000;4,91;5,19;4,91;5,00;15450,00
31.05.2000;5,25;5,25;4,95;5,18;41050,00
02.06.2000;5,30;5,30;5,08;5,08;6360,00
05.06.2000;5,27;5,40;5,08;5,35;52900,00
06.06.2000;5,50;5,55;5,21;5,21;10201,00
07.06.2000;5,30;5,33;5,21;5,28;10950,00
08.06.2000;5,30;5,30;5,20;5,30;30750,00
09.06.2000;5,34;5,35;4,99;5,30;25939,00
12.06.2000;5,44;5,50;5,31;5,31;68764,00
13.06.2000;5,30;5,44;5,25;5,35;4300,00
14.06.2000;5,30;5,30;4,98;5,05;37620,00
15.06.2000;5,10;5,10;4,80;4,80;72350,00
16.06.2000;4,83;5,00;4,40;4,50;497370,00
19.06.2000;4,79;4,95;4,70;4,87;36620,00
20.06.2000;4,90;5,01;4,60;4,75;74500,00
21.06.2000;4,80;4,80;4,70;4,70;10500,00
22.06.2000;4,70;4,90;4,60;4,60;88000,00
26.06.2000;4,65;4,72;4,60;4,70;16966,00
27.06.2000;4,70;4,70;4,32;4,40;27250,00
28.06.2000;4,50;4,60;4,09;4,20;68969,00
29.06.2000;4,29;4,29;4,02;4,05;22410,00
30.06.2000;4,00;4,18;4,00;4,05;38610,00
03.07.2000;4,18;4,25;4,03;4,25;10760,00
04.07.2000;4,25;4,30;4,15;4,30;10150,00
05.07.2000;4,35;4,35;4,20;4,30;48260,00
06.07.2000;4,30;4,30;4,10;4,18;24350,00
07.07.2000;4,25;4,30;4,21;4,25;7650,00
10.07.2000;4,35;4,35;4,00;4,00;39975,00
11.07.2000;4,10;4,15;4,06;4,11;3050,00
12.07.2000;4,19;4,24;4,11;4,20;7818,00
13.07.2000;4,30;4,79;4,25;4,35;107625,00
14.07.2000;4,75;4,75;4,46;4,50;101100,00
17.07.2000;4,69;4,69;4,40;4,40;100450,00
18.07.2000;4,55;4,55;4,40;4,53;2450,00
19.07.2000;4,36;4,49;4,27;4,27;6160,00
20.07.2000;4,25;4,35;4,20;4,21;6075,00
21.07.2000;4,30;4,30;4,15;4,15;5450,00
24.07.2000;4,15;4,20;4,01;4,10;16200,00
25.07.2000;4,05;4,10;3,96;4,00;8850,00
26.07.2000;4,10;4,20;4,00;4,15;7350,00
27.07.2000;4,15;4,20;3,90;4,00;25800,00
28.07.2000;3,90;3,90;3,75;3,89;30325,00
31.07.2000;3,91;3,91;3,70;3,80;17350,00
01.08.2000;3,72;3,80;3,70;3,70;33281,00
02.08.2000;3,70;3,76;2,80;3,00;77300,00
03.08.2000;3,00;3,00;2,85;3,00;22150,00
04.08.2000;3,03;3,30;3,03;3,24;33000,00
07.08.2000;3,30;3,30;3,14;3,14;107650,00
08.08.2000;3,10;3,25;3,10;3,17;36070,00
09.08.2000;3,25;3,32;3,20;3,30;30500,00
10.08.2000;3,40;3,45;3,30;3,35;27560,00
11.08.2000;3,49;3,70;3,45;3,60;29470,00
14.08.2000;3,80;3,95;3,70;3,85;23320,00
15.08.2000;3,90;4,00;3,80;3,95;30870,00
16.08.2000;4,09;4,09;3,83;3,83;13150,00
17.08.2000;3,83;3,83;3,55;3,70;72781,00
18.08.2000;3,70;3,70;3,60;3,60;32450,00
21.08.2000;3,70;4,04;3,70;3,97;87350,00
22.08.2000;4,00;4,15;4,00;4,00;34727,00
23.08.2000;4,10;4,10;4,00;4,00;3800,00
24.08.2000;4,08;4,35;4,08;4,35;33050,00
25.08.2000;4,35;4,35;4,20;4,23;7300,00
28.08.2000;4,10;4,23;3,95;4,10;15250,00
29.08.2000;3,97;4,30;3,50;4,30;42630,00
30.08.2000;4,00;4,69;4,00;4,69;78600,00
31.08.2000;4,65;4,77;4,65;4,70;23430,00
01.09.2000;4,90;5,26;4,76;5,15;121570,00
04.09.2000;5,40;5,90;5,20;5,55;130041,00
05.09.2000;5,88;5,95;5,50;5,50;46650,00
06.09.2000;5,40;5,60;4,85;4,95;64026,00
07.09.2000;4,98;4,99;4,48;4,90;26550,00
08.09.2000;4,80;4,80;4,55;4,59;41756,00
11.09.2000;4,61;4,80;4,50;4,60;14450,00
12.09.2000;4,60;5,00;4,50;4,51;50601,00
13.09.2000;4,70;4,70;4,50;4,50;4300,00
14.09.2000;4,58;4,58;4,40;4,55;33500,00
15.09.2000;4,51;4,59;4,40;4,40;8218,00
18.09.2000;4,50;4,60;4,20;4,60;13550,00
19.09.2000;4,55;4,55;4,25;4,27;17250,00
20.09.2000;4,50;4,57;4,25;4,25;16750,00
21.09.2000;4,50;4,55;4,10;4,10;64730,00
22.09.2000;4,01;4,40;4,00;4,25;25600,00
25.09.2000;4,60;4,79;4,20;4,55;3650,00
26.09.2000;4,60;4,60;4,00;4,00;44060,00
27.09.2000;4,10;4,20;4,05;4,10;6650,00
28.09.2000;4,15;4,15;3,85;3,90;15700,00
29.09.2000;4,05;4,25;3,80;3,80;13450,00
02.10.2000;3,75;3,99;3,70;3,71;8150,00
03.10.2000;3,70;3,90;3,62;3,70;8450,00
04.10.2000;3,70;3,75;3,70;3,75;8455,00
05.10.2000;3,99;4,09;3,85;4,00;322120,00
06.10.2000;4,00;4,20;4,00;4,00;9810,00
09.10.2000;4,00;4,00;3,70;3,71;10700,00
10.10.2000;3,92;3,92;3,75;3,75;1400,00
11.10.2000;3,75;3,75;3,40;3,40;6150,00
12.10.2000;3,80;3,88;3,50;3,70;10650,00
13.10.2000;3,55;3,90;3,50;3,80;6456,00
16.10.2000;4,00;4,08;3,91;4,00;8700,00
17.10.2000;4,00;4,00;3,95;3,95;6000,00
18.10.2000;3,85;4,00;3,70;3,70;10900,00
19.10.2000;3,80;4,00;3,70;3,75;11900,00
20.10.2000;3,80;3,90;3,80;3,80;5750,00
23.10.2000;3,90;3,90;3,82;3,82;2050,00
24.10.2000;3,80;3,80;3,50;3,56;11850,00
25.10.2000;3,61;3,80;3,61;3,80;5450,00
26.10.2000;3,70;3,71;3,34;3,34;19850,00
27.10.2000;3,55;3,79;3,39;3,39;5000,00
30.10.2000;3,40;3,41;3,39;3,39;1400,00
31.10.2000;3,40;3,45;3,40;3,45;5600,00
01.11.2000;3,50;3,60;3,40;3,40;11750,00
02.11.2000;3,41;3,50;3,40;3,40;5750,00
03.11.2000;3,40;3,90;3,40;3,40;11200,00
06.11.2000;3,45;3,83;3,41;3,83;500,00
07.11.2000;3,85;3,89;3,75;3,80;2800,00
08.11.2000;3,56;3,57;3,53;3,56;3300,00
09.11.2000;3,42;3,53;3,40;3,43;113070,00
10.11.2000;3,41;3,41;3,41;3,41;0,00
13.11.2000;3,41;3,48;3,35;3,35;1850,00
14.11.2000;3,20;3,35;2,99;2,99;5150,00
15.11.2000;3,30;3,39;3,15;3,32;5650,00
16.11.2000;3,21;3,21;3,15;3,15;1956,00
17.11.2000;3,25;3,25;3,16;3,16;150,00
20.11.2000;3,02;3,17;3,00;3,00;3350,00
21.11.2000;3,14;3,15;3,00;3,00;3000,00
22.11.2000;3,00;3,00;2,70;2,80;4050,00
23.11.2000;2,75;2,80;2,70;2,70;2600,00
24.11.2000;2,65;2,95;2,40;2,80;8980,00
27.11.2000;2,60;2,80;2,40;2,75;7253,00
28.11.2000;2,75;2,80;2,50;2,50;8700,00
29.11.2000;2,44;2,55;2,27;2,29;24550,00
30.11.2000;2,34;2,40;2,20;2,20;25750,00
01.12.2000;2,20;2,25;1,91;1,94;48270,00
04.12.2000;1,95;2,00;1,69;1,69;25952,00
05.12.2000;1,76;1,76;1,50;1,50;36915,00
07.12.2000;1,55;1,60;0,99;1,15;549785,00
08.12.2000;1,21;1,30;1,16;1,24;828063,00
11.12.2000;1,38;1,47;1,25;1,39;135200,00
12.12.2000;1,51;1,59;1,39;1,40;143470,00
13.12.2000;1,42;1,49;1,26;1,26;138875,00
14.12.2000;1,26;1,33;1,24;1,25;89150,00
15.12.2000;1,25;1,28;1,12;1,15;111250,00
18.12.2000;1,18;1,25;1,15;1,18;50810,00
19.12.2000;1,18;1,20;1,15;1,15;31200,00
20.12.2000;1,14;1,20;1,08;1,11;66900,00
21.12.2000;1,06;1,20;1,01;1,20;92450,00
22.12.2000;1,30;1,38;1,19;1,35;87664,00
27.12.2000;1,32;1,35;1,11;1,11;58829,00
28.12.2000;1,15;1,20;1,06;1,20;65625,00
29.12.2000;1,20;1,31;1,12;1,26;187300,00
02.01.2001;1,35;1,35;1,21;1,21;196850,00
03.01.2001;1,20;1,29;1,15;1,15;10900,00
04.01.2001;1,30;1,38;1,18;1,18;37550,00
05.01.2001;1,22;1,23;1,14;1,14;40300,00
08.01.2001;1,25;1,25;1,09;1,10;18850,00
09.01.2001;1,15;1,18;1,06;1,06;40550,00
10.01.2001;1,15;1,15;1,04;1,05;35900,00
11.01.2001;1,15;1,15;1,14;1,15;6650,00
12.01.2001;1,17;1,20;1,12;1,15;24550,00
15.01.2001;1,20;1,22;1,07;1,08;48286,00
16.01.2001;1,10;1,13;1,04;1,05;86450,00
17.01.2001;1,10;1,10;1,04;1,05;118150,00
18.01.2001;1,07;1,09;1,05;1,05;143350,00
19.01.2001;1,07;1,09;1,04;1,04;441300,00
22.01.2001;1,05;1,10;1,03;1,04;33200,00
23.01.2001;1,04;1,04;0,98;1,00;103950,00
24.01.2001;1,00;1,01;0,94;0,95;219500,00
25.01.2001;0,94;1,01;0,93;0,96;75900,00
26.01.2001;0,93;0,97;0,90;0,90;35009,00
29.01.2001;0,93;0,95;0,89;0,93;65450,00
30.01.2001;0,94;0,96;0,88;0,90;50350,00
31.01.2001;0,91;0,92;0,89;0,91;90300,00
01.02.2001;0,88;0,95;0,87;0,88;43650,00
02.02.2001;0,90;0,90;0,87;0,88;43350,00
05.02.2001;0,83;0,85;0,78;0,80;44200,00
06.02.2001;0,78;0,82;0,77;0,77;77650,00
07.02.2001;0,76;0,78;0,70;0,73;41950,00
08.02.2001;0,70;0,74;0,69;0,74;54650,00
09.02.2001;0,70;0,77;0,61;0,62;91850,00
12.02.2001;0,66;0,67;0,62;0,65;88550,00
13.02.2001;0,67;0,68;0,65;0,68;97250,00
14.02.2001;0,64;0,68;0,60;0,62;122800,00
15.02.2001;0,63;0,65;0,48;0,50;472700,00
16.02.2001;0,54;0,56;0,42;0,47;392524,00
19.02.2001;0,48;0,49;0,45;0,46;141350,00
20.02.2001;0,47;0,52;0,45;0,50;145650,00
21.02.2001;0,50;0,50;0,45;0,45;90900,00
22.02.2001;0,46;0,49;0,43;0,44;92250,00
23.02.2001;0,46;0,49;0,43;0,45;152250,00
26.02.2001;0,47;0,48;0,44;0,46;70850,00
27.02.2001;0,47;0,48;0,45;0,47;66867,00
28.02.2001;0,45;0,47;0,43;0,43;69850,00
01.03.2001;0,43;0,44;0,42;0,43;56250,00
02.03.2001;0,42;0,47;0,41;0,41;78750,00
05.03.2001;0,44;0,44;0,41;0,41;62450,00
06.03.2001;0,43;0,45;0,42;0,44;79500,00
07.03.2001;0,43;0,45;0,42;0,42;89850,00
08.03.2001;0,42;0,44;0,41;0,41;66750,00
09.03.2001;0,41;0,42;0,39;0,40;158950,00
12.03.2001;0,39;0,40;0,37;0,38;67350,00
13.03.2001;0,37;0,39;0,36;0,36;124050,00
14.03.2001;0,37;0,38;0,37;0,37;89200,00
15.03.2001;0,37;0,38;0,36;0,36;67450,00
16.03.2001;0,36;0,37;0,35;0,36;77000,00
19.03.2001;0,35;0,37;0,35;0,35;132150,00
20.03.2001;0,36;0,42;0,35;0,42;295050,00
21.03.2001;0,42;0,42;0,37;0,40;95450,00
22.03.2001;0,39;0,40;0,36;0,36;59450,00
23.03.2001;0,40;0,40;0,37;0,37;52600,00
26.03.2001;0,39;0,40;0,37;0,37;82430,00
27.03.2001;0,39;0,39;0,37;0,38;23500,00
28.03.2001;0,39;0,40;0,37;0,40;495800,00
29.03.2001;0,39;0,39;0,37;0,38;17650,00
30.03.2001;0,39;0,39;0,35;0,35;83601,00
02.04.2001;0,37;0,38;0,36;0,36;7200,00
03.04.2001;0,36;0,37;0,34;0,35;38000,00
04.04.2001;0,34;0,36;0,33;0,33;58450,00
05.04.2001;0,35;0,38;0,33;0,33;66000,00
06.04.2001;0,37;0,37;0,32;0,33;113000,00
09.04.2001;0,33;0,34;0,32;0,33;75150,00
10.04.2001;0,34;0,34;0,32;0,33;46850,00
11.04.2001;0,33;0,34;0,29;0,31;640300,00
17.04.2001;0,29;0,29;0,29;0,29;0,00
18.04.2001;0,31;0,34;0,30;0,32;211200,00
19.04.2001;0,35;0,37;0,33;0,32;163300,00
20.04.2001;0,36;0,38;0,32;0,32;347800,00
23.04.2001;0,35;0,36;0,33;0,34;84700,00
24.04.2001;0,34;0,35;0,32;0,35;96300,00
25.04.2001;0,34;0,35;0,34;0,35;17850,00
26.04.2001;0,35;0,35;0,33;0,35;45700,00
27.04.2001;0,35;0,36;0,34;0,36;47359,00
30.04.2001;0,36;0,37;0,34;0,36;81150,00
02.05.2001;0,37;0,37;0,35;0,36;129650,00
03.05.2001;0,37;0,41;0,37;0,40;129100,00
04.05.2001;0,41;0,41;0,36;0,37;47500,00
07.05.2001;0,56;0,75;0,37;0,66;962400,00
